state_fips,state,year,real_gdp_per_capita,real_personal_income_per_capita_2017,real_output_per_job,real_average_wages_salaries_2017,manufacturing_share,professional_business_share,healthcare_share,natural_resources_agriculture_share,manufacturing_share_imputed,natural_resources_share_imputed,period
05,Arkansas,2024,47605.32673574326,46237.64505609059,81640.26193142855,46451.75163936255,12.504081193167215,12.603496357221532,16.50801148831756,1.1804778874586381,False,False,Post_Shock_2023_2024
06,California,2015,65336.91291481735,55655.8302569014,112221.08966850214,64244.75678959737,7.8814478174068885,15.337236649507426,13.919359340331058,2.7462497554495173,False,False,Baseline_2015_2019
06,California,2016,66890.82740068788,57052.05864828943,113198.55530001108,64812.944289124905,7.744424533875259,15.163469866909685,14.149727546732699,2.6670040942906446,False,False,Baseline_2015_2019
06,California,2017,69514.21476822108,58214.0,116377.12699129479,66460.0,7.659076522021361,15.094917643093869,14.413254709160007,2.5938174475675306,False,False,Baseline_2015_2019
06,California,2018,72110.888022841,59529.99350874329,118408.23697975527,67282.63696352551,7.605905903224013,15.472824588589845,14.593691869400844,2.5555698638874316,False,False,Baseline_2015_2019
06,California,2019,75088.73711549726,61572.18961342736,122587.20637788391,68823.47770645826,7.500534980341138,15.551573664595203,14.810184210760646,2.5158453718798226,False,False,Baseline_2015_2019
06,California,2020,74141.59166124264,66382.2665960875,126557.271906856,75458.3296691408,7.716329511329762,15.98803008341831,15.653900135541091,2.598995399882245,False,False,Shock_2020_2022
06,California,2021,80482.16931520854,69756.5729047496,131668.06958561557,77888.04015204635,7.526190185845311,16.09350174699423,15.544867206641348,2.521615776733489,False,False,Shock_2020_2022
06,California,2022,80439.19457123282,64685.78223505493,126182.23853504684,71321.87510891665,7.461083532144119,16.086367058490502,15.269880440956394,2.4411151337174175,False,False,Shock_2020_2022
06,California,2023,81773.35589116206,65346.938057511936,126838.28569512547,71056.98183799254,7.385590749220139,15.535775277895613,15.805181978252051,2.3696247042072627,False,False,Post_Shock_2023_2024
06,California,2024,84007.30561796189,67496.7096710436,129261.88307633038,72539.93554125263,6.861195875689959,15.434392435949215,16.72505963584081,2.3516726192518838,False,False,Post_Shock_2023_2024
08,Colorado,2015,60742.26144051257,53158.267634811,92474.17572287132,56776.8894214339,5.660406101545431,16.031229329110626,12.550421936699474,1.8510693740103028,False,False,Baseline_2015_2019
08,Colorado,2016,61080.68901023965,52405.12751711409,92094.90035887767,56657.83547979851,5.593176580007937,15.949442566766816,12.817027051486326,1.5689697524351587,False,False,Baseline_2015_2019
08,Colorado,2017,62541.4156458412,54176.0,93123.18318784655,57726.0,5.534472386455511,15.879292044892845,12.9020181855106,1.6627518900132963,False,False,Baseline_2015_2019
08,Colorado,2018,64331.47352137198,56419.955477147196,94662.0784291058,58401.55535289737,5.521366626402845,15.911452003156285,12.912121404771076,1.7336005953560731,False,False,Baseline_2015_2019
08,Colorado,2019,66900.13611011687,58752.40404135228,98534.66111293856,60034.29908040851,5.499167612354058,16.08834456280004,12.91646336672021,1.7686455746398622,False,False,Baseline_2015_2019
08,Colorado,2020,65759.86720289178,61284.02517667333,99588.03323160215,63805.206424765565,5.642277753633129,16.56093616167718,13.40312353619065,1.5998103268135098,False,False,Shock_2020_2022
08,Colorado,2021,69880.20022124503,65062.593202199496,101895.36638617444,64471.88810569435,5.5192228130691205,16.824456987337637,13.254905475813652,1.472837236762521,False,False,Shock_2020_2022
08,Colorado,2022,72193.82730075315,64202.50246877724,102863.74651147789,63004.77271873025,5.447614987699713,17.251378786667733,12.897556816667999,1.4145063455270472,False,False,Shock_2020_2022
08,Colorado,2023,74459.96779562399,64373.54372468839,103579.76785531097,62649.589960026526,5.25647367687085,17.270180395008246,13.10786443420241,1.3817726180622574,False,False,Post_Shock_2023_2024
08,Colorado,2024,74950.04593803258,64564.07460892795,105173.9603363216,63315.38001013742,5.151073138799427,17.01507401391559,13.464745690070158,1.355636372671116,False,False,Post_Shock_2023_2024
09,Connecticut,2015,74440.17552024688,68485.95940375584,117505.62901635561,66787.82365821861,9.575631831371311,13.138604483334085,17.02211597732774,0.32739464465593193,False,False,Baseline_2015_2019
09,Connecticut,2016,74341.71172414787,68990.07578945614,116539.60251697822,66341.83569645886,9.403775695236998,13.19819219779257,17.080514642789854,0.3176614739156367,False,False,Baseline_2015_2019
09,Connecticut,2017,75917.20142478967,69147.0,119061.99829324606,65784.0,9.535006851874922,13.190577953253921,17.16502477216318,0.3177377313106726,False,False,Baseline_2015_2019
09,Connecticut,2018,76035.83156869863,70438.55440111188,118637.69812894125,65247.34842119097,9.607539166928028,13.306450408471107,17.17215526382604,0.3149483997192228,False,False,Baseline_2015_2019
09,Connecticut,2019,76300.3193949322,71118.80809052754,119771.2719083521,65963.4231802767,9.710277823001562,13.20006416456775,17.32772531818922,0.31471762801788944,False,False,Baseline_2015_2019
09,Connecticut,2020,73118.2131849461,72767.61745057204,118033.57865685373,69872.33154695899,9.975875827812427,13.479445920568834,18.224880252734355,0.3403786097280983,False,False,Shock_2020_2022
09,Connecticut,2021,75054.72224493558,74291.3426578588,118277.14822481498,69112.49629110233,9.62998391671637,13.527179115237136,17.961237966605346,0.33712674243428886,False,False,Shock_2020_2022
09,Connecticut,2022,77195.6668500655,71522.89268934411,118687.15622602132,67020.09888776888,9.550475606014114,13.597084021293902,17.6288982402821,0.33022107278013996,False,False,Shock_2020_2022
09,Connecticut,2023,77780.77420882092,72623.26180989952,117033.86202633327,66357.3374641453,9.465822159677987,13.368350646206071,18.040009397617514,0.33760701177339275,False,False,Post_Shock_2023_2024
09,Connecticut,2024,77878.37033525298,74298.89144981175,117731.12583435365,67365.43264188415,9.278070641293874,13.253767127763343,18.437629575769673,0.3467432745348935,False,False,Post_Shock_2023_2024
10,Delaware,2015,80671.01647479243,48852.945400540884,133978.39783978398,55157.351919904475,6.232420668222101,13.81032304471721,16.380709536412848,0.3086759746027877,False,True,Baseline_2015_2019
10,Delaware,2016,75477.83865221067,49212.53263446483,124335.94593893935,54303.73080785144,5.872379848392883,13.982584805516638,16.574327192073714,0.3086759746027877,False,True,Baseline_2015_2019
10,Delaware,2017,72332.89378995927,49997.0,118960.890587026,55301.0,5.86774933069004,14.02665471753196,16.751419525519776,0.3086759746027877,False,True,Baseline_2015_2019
10,Delaware,2018,72961.18424304332,51414.21943633591,118683.2623978051,55006.47930961702,6.056478219538109,14.187105071855953,16.883296985964325,0.3086759746027877,False,True,Baseline_2015_2019
10,Delaware,2019,76046.8339209652,51561.5193794811,123808.29140184715,55600.87899020954,6.029029807233599,14.10520875664788,16.97947771083273,0.3086759746027877,False,True,Baseline_2015_2019
10,Delaware,2020,73323.45320549658,52583.01385953457,122816.18978141634,58532.69853290626,5.981329439531619,14.459020158861485,17.48601348611661,0.3086759746027877,False,False,Shock_2020_2022
10,Delaware,2021,74821.66485927193,54157.61626748348,121313.8686131387,58202.09174447355,5.651756522999176,14.320711484644574,16.80538322903176,0.27260295063260187,False,False,Shock_2020_2022
10,Delaware,2022,79499.6270627936,53677.55698689584,126173.54660975424,56633.35299243137,5.712524558170737,14.374425523943945,16.30597193725306,0.27204572284879136,False,False,Shock_2020_2022
10,Delaware,2023,79287.76051476113,52014.65353033456,122602.78268973427,55364.41716824964,5.7137135089760145,13.930612192721183,16.768933147549227,0.27204572284879136,False,True,Post_Shock_2023_2024
10,Delaware,2024,81276.66949490679,53274.25010121489,126569.31687076807,56091.23635192818,5.588725761308596,13.693917911073122,17.4828632242278,0.27204572284879136,False,True,Post_Shock_2023_2024
12,Florida,2015,46966.79243225761,46493.96389288532,83215.91911579705,49348.321175274345,4.258651045725334,15.23520657343275,13.909536937933128,0.9987766857575002,False,False,Baseline_2015_2019
12,Florida,2016,47677.745503646656,46704.21112717546,83801.30305121272,49614.926231318255,4.270646407884322,15.486817201487817,13.947009820622574,0.9531671005352885,False,False,Baseline_2015_2019
12,Florida,2017,48631.90570785834,48447.0,83884.47287357622,50050.0,4.2749042541381765,15.59747854613442,13.97772449701417,0.9048312091072199,False,False,Baseline_2015_2019
12,Florida,2018,49710.13215020968,49798.67865093367,83658.46844304049,50440.01417722326,4.2708283768093755,15.73212772281256,13.930516027875605,0.8334430951972116,False,False,Baseline_2015_2019
12,Florida,2019,50807.738562434315,51454.13550186383,85018.70364006884,51221.1508388192,4.321849927724535,15.700232303542094,13.991037437137456,0.8029769252051933,False,False,Baseline_2015_2019
12,Florida,2020,49671.87516282582,53604.93518436234,84318.51545292046,54495.209554462526,4.451608832762761,16.123495893740937,14.452133219901569,0.8417774853730908,False,False,Shock_2020_2022
12,Florida,2021,53701.12734077286,56631.702697715606,87141.58896672755,56151.35904343654,4.379964335622582,16.51941952326125,14.046175424988835,0.8270144509691562,False,False,Shock_2020_2022
12,Florida,2022,55587.0532460777,54716.98539235619,87619.404198437,55072.11645111138,4.36343290631517,16.972219527030116,13.759987467712905,0.7680513875062672,False,False,Shock_2020_2022
12,Florida,2023,57105.762910323094,56298.393052884465,87528.49255237987,54992.75751389883,4.348493061024126,16.78364111761193,14.081674374573813,0.702745436384896,False,False,Post_Shock_2023_2024
12,Florida,2024,58122.7764071941,57308.67451520455,90410.57305032024,55867.752838001965,4.348522252498376,16.51063372090718,14.364705869196648,0.6790632960473405,False,False,Post_Shock_2023_2024
13,Georgia,2015,52993.834719138074,42946.70103832214,92596.4627027798,52248.18270419421,9.044013614996443,15.368328342179773,12.234706195671368,0.7244982005588518,False,False,Baseline_2015_2019
13,Georgia,2016,54437.26283202547,43652.556133779435,94030.88237165044,52708.454670072126,9.052561649398056,15.307099307355468,12.28115733354727,0.7085256010116968,False,False,Baseline_2015_2019
13,Georgia,2017,55954.69070714769,44836.0,95224.35134346124,53121.0,9.108990710356238,15.437139202931679,12.272558796793616,0.6740898843263691,False,False,Baseline_2015_2019
13,Georgia,2018,57053.42936440415,45512.37074235286,95576.70347008172,53289.418136491615,9.18301379461037,15.563788560892938,12.324384623858048,0.6635236480324758,False,False,Baseline_2015_2019
13,Georgia,2019,58323.6768449953,46528.85890079286,97010.0499017858,53847.26191733455,8.953811055459882,15.941248314878614,12.427088863618838,0.6627479377482258,False,False,Baseline_2015_2019
13,Georgia,2020,56202.85681142352,48772.8289755845,95344.76981098673,56552.3116096302,8.89084378284518,16.12752688037233,12.650903534805819,0.6804749045712246,False,False,Shock_2020_2022
13,Georgia,2021,59644.78212714529,50890.19389600324,96968.40245685026,57326.43702254861,8.758271848921078,16.428304236893865,12.419493742958286,0.6492119313948816,False,False,Shock_2020_2022
13,Georgia,2022,61309.02932042402,48080.892518494475,96565.54029215481,56128.29632160736,8.753846961439743,16.403288436088637,12.193090526778422,0.6152162958784886,False,False,Shock_2020_2022
13,Georgia,2023,61412.466334630946,48275.532159290065,95772.32746955345,55630.692808055086,8.826934276206323,15.905719633943427,12.681759567387687,0.6020798668885191,False,False,Post_Shock_2023_2024
13,Georgia,2024,62249.01394190468,49131.209573813554,97132.88114736005,56474.90909786444,8.777887951894703,15.497076203809913,13.282309073980034,0.5938707129019513,False,False,Post_Shock_2023_2024
15,Hawaii,2015,57974.68564459796,48761.936907479205,93058.68435712653,50035.02162292156,2.9545946251022963,13.6941996130776,12.034258623446744,1.0482022531801949,False,False,Baseline_2015_2019
15,Hawaii,2016,58806.602892884206,49595.5214639573,93636.93695958449,50808.83007578946,2.9522272583372584,13.505007374004895,12.045494907689813,0.9661104633654803,False,False,Baseline_2015_2019
15,Hawaii,2017,59963.47454087717,50506.0,94922.45979145293,51070.0,2.9818782148780545,13.155147244281052,12.082056299059134,0.9197704013390707,False,False,Baseline_2015_2019
15,Hawaii,2018,60848.30800738374,50324.827583460436,96106.67797548986,50982.75778851247,3.014699069327294,13.187846420016374,12.090087052150785,0.8931541556731238,False,False,Baseline_2015_2019
15,Hawaii,2019,60987.42366722652,51716.84248817752,97221.17973760024,51822.30879655163,3.047439856155498,11.898732256522695,12.216768202474793,0.8987246697873438,False,False,Baseline_2015_2019
15,Hawaii,2020,54920.51022306754,54013.135454057214,97492.49510071367,55600.47571393797,3.2532008940366612,12.520262212669328,13.888452502517156,1.0580981012432251,False,False,Shock_2020_2022
15,Hawaii,2021,58422.47162744858,55424.05904712698,98214.33758302941,54848.73218437465,1.098308750760943,12.245827991144152,13.409263271018185,0.03927996925619722,False,False,Shock_2020_2022
15,Hawaii,2022,60850.236331314525,53015.036544736984,97650.24303404709,52483.17752985598,3.0608805051735124,12.0999701605684,12.774018726259506,0.9747010008306652,False,False,Shock_2020_2022
15,Hawaii,2023,62470.60873201157,54358.04005224777,97611.601601122,52786.93333158299,3.025288299231728,11.8738266891732,12.750161699979492,0.9332849548028838,False,False,Post_Shock_2023_2024
15,Hawaii,2024,64028.62256019714,55927.92147636672,98984.06610573038,53786.855643647046,1.0387604895897318,11.901200529539654,12.89947968196361,0.041575427359444576,False,False,Post_Shock_2023_2024
16,Idaho,2015,40752.75720817718,40139.91637730627,71404.11968923268,40978.64237586333,9.26440149700959,12.021053201602907,14.249870636229076,4.01283408945956,False,False,Baseline_2015_2019
16,Idaho,2016,41507.74294632056,40497.74948230677,72121.5620869462,41373.00662064023,9.273620876876493,12.355960512792931,14.178558812883493,3.9176123933195623,False,False,Baseline_2015_2019
16,Idaho,2017,42040.2354503576,41197.0,72368.38319122948,42125.0,9.345519368438923,12.50799354856965,14.05223394923743,3.7902153306358053,False,False,Baseline_2015_2019
16,Idaho,2018,43888.47598350765,42222.71971709272,74566.03548920814,42656.133680064675,9.277475790868134,12.558914817795149,14.12723958418866,3.645191839237132,False,False,Baseline_2015_2019
16,Idaho,2019,44871.31562095978,43989.038438219955,76305.0346993662,42895.06518499395,9.092032841054243,12.53670161932396,14.354868937503904,3.529602539240328,False,False,Baseline_2015_2019
16,Idaho,2020,44725.21910661602,47095.5141783,76758.51649473439,46001.61322354923,9.049314083379338,12.99853099022487,14.620857800121103,3.6118392296453927,False,False,Shock_2020_2022
16,Idaho,2021,46699.19757671844,50298.58419751263,78245.36558548654,46878.28409048972,8.88105624323148,12.898773316599698,14.288533748975233,3.4002003987733165,False,False,Shock_2020_2022
16,Idaho,2022,47758.538429430286,47803.65577215493,78654.44259753558,46123.483829082026,8.85766147698755,12.900129132860659,14.096069975391663,3.257437321833199,False,False,Shock_2020_2022
16,Idaho,2023,48356.582121160296,47640.01023951271,78292.74625448008,46027.87615440661,8.79414072096857,12.872302420833625,14.410588669544401,3.2605354389771186,False,False,Post_Shock_2023_2024
16,Idaho,2024,49761.95378814837,48717.84321413884,80908.43861250089,47403.510100768595,8.694193620530598,12.67740161956147,14.754969109054821,3.2406372014574187,False,False,Post_Shock_2023_2024
17,Illinois,2015,63674.91288741668,52420.89200352717,106522.12151492239,58992.11887754886,9.954704245619908,15.818667199229335,13.318757394051861,0.46367833123676677,False,False,Baseline_2015_2019
17,Illinois,2016,63839.68820700565,52440.87314120005,105885.89757519598,58836.275941951695,9.76309074869484,15.85671971101322,13.413708078504886,0.4505368634716578,False,False,Baseline_2015_2019
17,Illinois,2017,64445.84316794675,53056.0,106457.7700422545,59216.0,9.72151379995346,15.927511930561193,13.46777994418784,0.449318052643933,False,False,Baseline_2015_2019
17,Illinois,2018,66073.63767873372,54739.988291843714,108049.54774278712,59783.79447805119,9.84782991557788,15.93404735326241,13.536551556957644,0.44283610644405885,False,False,Baseline_2015_2019
17,Illinois,2019,66774.7621686237,55358.30648094908,109174.2038310167,60256.73711261573,9.806442897277392,15.864093910760761,13.613291071156064,0.4474387102530811,False,False,Baseline_2015_2019
17,Illinois,2020,63358.42526518231,58338.54295219292,107804.34574758302,63940.64178106804,9.996305337799482,16.070254594181392,14.09287425689356,0.4476142499781875,False,False,Shock_2020_2022
17,Illinois,2021,67471.51972620774,60474.45193194818,110595.8461005854,64513.49979702549,9.771062745473367,16.332244828430962,13.945776123898142,0.4369941810793321,False,False,Shock_2020_2022
17,Illinois,2022,69225.75594724549,57047.114178811236,109221.11586760597,62083.44214177103,9.687249105904678,16.483252101090216,13.700000270323605,0.4376032298264252,False,False,Shock_2020_2022
17,Illinois,2023,70049.71508436889,57769.746965887985,108309.27488074804,61146.05772197098,9.650647302657541,15.895969281081728,14.071804856179263,0.44335297305575977,False,False,Post_Shock_2023_2024
17,Illinois,2024,70780.41126083826,58265.121441937714,109433.10271213691,61504.85098297995,9.602692675610593,15.36581406658584,14.472287505106847,0.43889513725566764,False,False,Post_Shock_2023_2024
18,Indiana,2015,51472.176861255786,43586.86305201736,89875.06450123392,46221.97260112144,17.637715411094053,11.231169639879932,14.00187831981811,0.7229797779802861,False,False,Baseline_2015_2019
18,Indiana,2016,52328.26313890104,44062.09885545005,90562.30682301376,46335.52054731737,17.495148289757495,11.184460064992999,14.216406530634654,0.7047324637916956,False,False,Baseline_2015_2019
18,Indiana,2017,53473.5481254126,44568.0,91595.43006345199,46943.0,17.603738945727834,11.177343144553815,14.337065056158071,0.6982029218299656,False,False,Baseline_2015_2019
18,Indiana,2018,54826.80539283612,45445.01586972884,93034.45446756636,47211.86107914156,17.754177016847652,11.257851310618802,14.39405035389673,0.6958336159461106,False,False,Baseline_2015_2019
18,Indiana,2019,54794.02137117562,46280.53368380291,93339.84642177756,47479.973245403016,17.58089549988677,11.28837887988272,14.540151999810252,0.6977461256813787,False,False,Baseline_2015_2019
18,Indiana,2020,53011.5208628792,49037.06998543339,93660.39729033886,49995.535583881676,17.283177424085032,11.222245367261525,14.946080433275135,0.7150903524471768,False,False,Shock_2020_2022
18,Indiana,2021,56774.30867759978,51914.20334354356,97253.40982763392,50607.05347455437,17.425227309113158,11.575575837574377,14.562929432702086,0.6787220600945043,False,False,Shock_2020_2022
18,Indiana,2022,57513.99804516296,49163.03715979567,95941.80021125256,49419.33457484069,17.3801534583042,11.907841508001333,14.292294098545682,0.6854201121018405,False,False,Shock_2020_2022
18,Indiana,2023,58181.63032290213,49373.617501690176,95481.06903063116,48707.52617311341,16.88037496884707,11.538981616684227,14.786518120633643,0.6966855816802093,False,False,Post_Shock_2023_2024
18,Indiana,2024,59411.39368462097,49994.668604892104,97754.6047496008,49714.92350704041,16.453659049007687,11.271937908038328,15.229300320612214,0.6868599313989248,False,False,Post_Shock_2023_2024
19,Iowa,2015,59301.918496577186,46995.54479214571,90293.8653407262,44533.1445423746,14.126401583025864,9.073971693218162,14.245664388583707,1.406582261275073,False,False,Baseline_2015_2019
19,Iowa,2016,59286.73005870256,46641.91161091135,90352.76937458992,44855.651710158454,13.882235580794829,9.017556073965158,14.359715070998446,1.425489299575516,False,False,Baseline_2015_2019
19,Iowa,2017,59165.24596300943,46767.0,90756.93099223697,45256.0,14.016170756961507,9.047704057620088,14.501163632350602,1.4608211316933204,False,False,Baseline_2015_2019
19,Iowa,2018,59669.7818725288,47610.13336944012,91136.35652213695,45538.72699685791,14.360776227484873,9.086052654329988,14.453165827719202,1.4888790534969334,False,False,Baseline_2015_2019
19,Iowa,2019,59195.91891346913,47626.66729250519,90992.45589455054,45760.87241890502,14.558985418611389,8.98947436186307,14.453535906267101,1.5084172916599607,False,False,Baseline_2015_2019
19,Iowa,2020,58682.841331824544,49890.40744017836,93110.13158908802,48456.49744408082,14.678756715438869,9.157256468776936,14.747537446533993,1.5495654955194267,False,False,Shock_2020_2022
19,Iowa,2021,63291.1091681653,52685.82883714064,98472.60191691986,48207.144407129934,14.48536476694053,9.35670844873369,14.45422244119977,1.481484924524681,False,False,Shock_2020_2022
19,Iowa,2022,63297.77100400076,51281.25991355009,96819.05993946435,47124.38386496045,14.547523515010115,9.532159138892268,14.186364709885575,1.4562162450544796,False,False,Shock_2020_2022
19,Iowa,2023,62636.43798143489,50487.792006616306,94770.7985539626,46896.69093081109,14.544576108716825,9.41429529632171,14.349071368546031,1.4717144538588254,False,False,Post_Shock_2023_2024
19,Iowa,2024,63903.98996549711,51141.77978826162,96824.66500007035,47289.424111141925,14.227540556816662,9.366674325034351,14.66413151230576,1.4862779757078284,False,False,Post_Shock_2023_2024
20,Kansas,2015,54265.72593931029,48190.03126358025,82994.90526386295,46576.69888657775,11.792626354008435,13.148847131889983,14.281200793664144,1.4888881900405828,False,False,Baseline_2015_2019
20,Kansas,2016,56245.159707862425,47712.237726399646,85922.51908476622,46382.500510401784,11.695126088431527,13.062637478887986,14.480927141205182,1.3946515012785765,False,False,Baseline_2015_2019
20,Kansas,2017,56798.13953996792,48271.0,86898.0518262202,46395.0,11.775525960661488,13.003040900882379,14.784202479817852,1.3868870171540055,False,False,Baseline_2015_2019
20,Kansas,2018,57919.78883792294,49083.15514900023,88163.77160908571,46649.594316367125,11.933608026496636,13.042984732333226,14.889463596407829,1.3942401196137137,False,False,Baseline_2015_2019
20,Kansas,2019,57797.001522962375,50006.37072327376,88132.01743489203,47186.58515119868,12.00099915014815,12.932247283919425,14.991989572088109,1.389120173645405,False,False,Baseline_2015_2019
20,Kansas,2020,56707.23696973121,52307.407644961,88676.23281919077,49729.40037324534,11.95086705202312,12.769448458574182,15.445041546242775,1.4004546001926783,False,False,Shock_2020_2022
20,Kansas,2021,57979.983436351424,53549.7237332546,88744.66246799043,49160.594899804404,11.874931660278442,12.744582322397992,15.10810235738793,1.3755123632097357,False,False,Shock_2020_2022
20,Kansas,2022,60508.52372709097,51812.281355179315,90930.43858096711,47930.96690642566,12.156236226620756,12.939876346061343,14.906274513469421,1.3614300084051316,False,False,Shock_2020_2022
20,Kansas,2023,61112.82688798267,51123.31392639366,90203.29674178791,47827.44898294071,12.22464278984886,12.606217400846704,15.114715851471713,1.349589950198409,False,False,Post_Shock_2023_2024
20,Kansas,2024,61242.5520664011,51553.583326160624,90108.30883797737,48376.36665614669,12.207928314669942,12.326652944888544,15.413283446134558,1.3426307475104207,False,False,Post_Shock_2023_2024
21,Kentucky,2015,44891.32895477677,40091.30956851196,80635.87214648786,44623.11884801512,13.148375146413882,11.79591947917518,14.377652474735093,1.1959358230503119,False,False,Baseline_2015_2019
21,Kentucky,2016,45091.57636523317,40156.63409817214,80444.61466608876,44919.99383351319,13.328995310744451,11.7119087317302,14.45926333498651,1.00184679400966,False,False,Baseline_2015_2019
21,Kentucky,2017,45480.736641189826,40403.0,80775.51862609717,45024.0,13.346812806922545,11.504997452592887,14.633053340837737,0.9775641453115705,False,False,Baseline_2015_2019
21,Kentucky,2018,45893.969249228154,40664.772228571885,80882.05145123397,44980.36486438052,13.34219084361949,11.601392935463451,14.848728121304028,0.986335415591093,False,False,Baseline_2015_2019
21,Kentucky,2019,47082.13108328889,41674.53236171902,83073.99078424889,45472.27824780859,13.310845272870589,11.467540897920644,14.989282869029704,0.9975783709960925,False,False,Baseline_2015_2019
21,Kentucky,2020,45827.30275087722,44595.16913886968,83616.59915882313,47706.393932251725,13.140941963498747,11.669277405505758,15.421377711430797,0.8970788733211499,False,False,Shock_2020_2022
21,Kentucky,2021,47807.97755630222,46975.0765029339,84309.878261441,47538.64353987526,13.079150059538037,11.893503355878115,15.183491276008862,0.8826809988609179,False,False,Shock_2020_2022
21,Kentucky,2022,48801.191178168454,44061.378483196946,83692.49933335584,46516.30568416737,13.110584152930345,11.963564903335458,15.047363751109112,0.8829673785809203,False,False,Shock_2020_2022
21,Kentucky,2023,49877.96577239369,44788.20618177761,83824.61360711663,46691.554108604476,13.035014116628352,11.693985239027345,15.34067926491901,0.8846013907267268,False,False,Post_Shock_2023_2024
21,Kentucky,2024,50384.83470715608,45564.06887076053,84730.88710369708,47051.09379034649,12.958553009107565,11.42713017395857,15.781903259340547,0.8525171914157841,False,False,Post_Shock_2023_2024
22,Louisiana,2015,51296.763764438874,43936.418400367904,88848.70982815015,48432.03112013062,7.447759555143037,11.29193323830676,15.251195428779793,2.826349985083038,False,False,Baseline_2015_2019
22,Louisiana,2016,50272.19705752292,43029.560971138344,87523.11583424892,47699.98208385589,7.120216600633936,11.25420968488213,15.664455561395243,2.3794839333744497,False,False,Baseline_2015_2019
22,Louisiana,2017,51261.42975005237,43486.0,89072.22245743984,47743.0,7.0603615518202085,11.2415809229966,15.910974403489819,2.2147892695000997,False,False,Baseline_2015_2019
22,Louisiana,2018,52509.329163198636,44381.00411378416,89980.15243254708,48114.80683533315,7.052986784269357,11.328921497706476,15.899001716369208,2.269010948749361,False,False,Baseline_2015_2019
22,Louisiana,2019,52882.854143942044,45077.25898371646,90781.2338991035,48402.32405136569,7.159902797811651,11.477083414551739,16.13343209491508,2.2898132626408327,False,False,Baseline_2015_2019
22,Louisiana,2020,48501.497696224,47526.444857444236,87035.4462420071,50190.63826498874,7.382226180995566,11.751547534671404,16.86871761578008,2.12015900490516,False,False,Shock_2020_2022
22,Louisiana,2021,52409.44606300616,49854.424622651946,90046.42595844716,49750.39539432409,7.107486885397535,11.995952201623524,16.727669939261002,1.9954897219395957,False,False,Shock_2020_2022
22,Louisiana,2022,52173.14381645994,46315.288103739906,86797.43733082051,48233.33085031864,7.204093928361614,12.135343633549029,16.602397523145466,2.0089065562030712,False,False,Shock_2020_2022
22,Louisiana,2023,54133.82731974175,47349.600855918245,88865.65458216978,48475.842232738876,7.353588797186624,11.89147802577872,16.873339986587883,1.981613783853713,False,False,Post_Shock_2023_2024
22,Louisiana,2024,55701.559174478716,48187.26522128605,90186.98326991795,48811.61252068131,7.3217559841675435,11.858147356822345,17.117684766233815,1.8422597024827128,False,False,Post_Shock_2023_2024
23,Maine,2015,45339.46014577382,44406.97367699363,74166.1013047003,44384.22155372821,9.338484180778634,10.942306369139219,18.101189986725714,1.0991980049975751,False,False,Baseline_2015_2019
23,Maine,2016,46286.257024588675,45176.34102338682,75039.22083294526,44665.68925073019,9.27349967289681,11.026275909471087,18.004753347632022,1.112316470266734,False,False,Baseline_2015_2019
23,Maine,2017,46842.12717739465,45905.0,75514.93503380161,45040.0,9.256964470654273,11.08061929748831,18.132817744484804,1.118878134688833,False,False,Baseline_2015_2019
23,Maine,2018,47983.12757384463,46591.02486191146,76792.17649108089,45351.30474259977,9.354414558787916,11.388802657690675,17.886102221622668,1.1609518407335955,False,False,Baseline_2015_2019
23,Maine,2019,49176.62536840996,47922.931740574284,79250.68556572526,46173.14980618563,9.52434569585212,11.378482236352143,17.993826515101553,1.1709997410289035,False,False,Baseline_2015_2019
23,Maine,2020,49569.014162952364,51456.9114913972,83198.68533698081,50156.54265081469,9.707139324046548,11.944970741316958,18.49381536992252,1.332771950002653,False,False,Shock_2020_2022
23,Maine,2021,51742.59196277907,53716.17049857917,84021.50656654447,50658.615787725576,9.8759078266086,12.11582810341069,17.761358179085445,1.4226919363853463,False,False,Shock_2020_2022
23,Maine,2022,52375.09746080908,51583.62385744307,84004.10774651378,49872.461704054265,9.655876907361296,12.34054778778012,17.140394560429037,1.4373044755155462,False,False,Shock_2020_2022
23,Maine,2023,53861.93359163248,52560.88059809257,84557.0368645121,49595.647944549106,9.328039143654397,12.3194647449175,17.460821172590062,1.4286495908206254,False,False,Post_Shock_2023_2024
23,Maine,2024,55209.10398611795,53732.93829238513,86107.49678032337,50452.57538517448,8.994041986579829,12.346618912146273,17.917037822443188,1.3882510317873733,False,False,Post_Shock_2023_2024
24,Maryland,2015,62599.73092154413,56913.402161026424,105121.63711201717,60736.7930570381,4.0042235437090845,16.90471054021918,14.254768756736771,0.24907484556317583,False,False,Baseline_2015_2019
24,Maryland,2016,64459.713881427946,57811.908486002496,107117.83317204432,60992.24772610799,3.9428708893060675,17.13408943152561,14.316192468555542,0.24452148546041141,False,False,Baseline_2015_2019
24,Maryland,2017,65382.4184761362,58245.0,108123.25983184022,61300.0,4.027179997957468,17.00856469155315,14.450726549790113,0.24239053139375685,False,False,Baseline_2015_2019
24,Maryland,2018,65559.05962508863,58486.481061858096,107244.3606107543,61327.0996029581,4.094079126142563,17.182829525535784,14.545602494005369,0.24064374721917803,False,False,Baseline_2015_2019
